Song_Name,Artist_Name,Album_Name,Genre,Price,CopyRight,Time,Released
373,436,528,461,47,70,490,482
87,436,212,461,47,70,395,482
2,12,528,415,47,353,286,482
2,436,506,461,304,67,263,482
53,12,503,415,47,353,488,482
87,436,62,461,47,70,488,190
41,522,396,287,47,353,304,482
2,12,389,415,47,353,395,482
53,12,506,286,47,353,488,482
56,436,506,461,47,70,490,482
502,12,70,415,47,334,490,67
87,12,212,415,47,70,252,482
87,436,373,461,47,70,490,190
87,436,478,324,47,70,490,190
5,436,494,229,47,70,490,482
87,436,506,461,47,70,490,482
479,12,502,292,47,67,7,482
87,436,488,461,47,67,186,482
223,181,190,488,47,53,252,42
373,505,228,339,47,67,263,190
43,522,45,292,47,353,250,482
87,12,478,324,47,70,490,482
87,436,62,461,47,70,488,190
41,12,71,292,47,67,490,482
433,12,62,339,47,70,373,482
47,12,506,287,47,353,493,482
2,436,373,461,47,334,411,482
261,12,528,415,280,353,395,482
474,12,331,415,47,353,283,482
102,12,502,478,47,413,228,230
56,436,506,461,47,70,490,482
390,12,494,461,47,67,304,482
87,12,70,415,47,70,411,482
373,12,478,324,47,70,488,190
373,12,478,324,47,353,252,190
313,12,506,287,47,353,250,373
2,436,373,461,47,67,490,482
386,12,494,287,47,353,250,482
373,505,503,415,47,70,286,190
478,436,433,488,47,455,488,286
186,12,506,287,47,70,490,482
2,12,506,339,47,70,228,482
292,522,386,292,47,67,373,190
47,436,493,292,47,67,252,373
87,436,506,461,47,70,228,482
520,12,517,488,47,250,228,12
43,12,503,415,47,353,186,482
386,12,396,478,47,229,490,304
102,12,389,415,47,353,304,482
474,522,62,292,47,353,488,482
181,504,2,287,47,87,228,286
87,436,373,461,47,70,490,482
415,12,415,415,47,353,252,482
87,436,506,461,304,70,263,482
87,12,506,287,47,67,228,373
42,12,62,286,47,353,395,190
373,12,478,461,47,70,228,190
373,12,506,415,47,67,395,373
2,12,62,461,47,70,490,482
414,505,494,292,47,353,304,67
181,56,2,45,47,52,228,530
2,436,506,461,304,67,263,482
292,12,396,287,47,353,488,482
