name,description,price,sample_id
2.9825899600982666,2.9835493564605713,2.9971084594726562,7973
1.6566345691680908,1.661713719367981,1.6634105443954468,8326
2.9396109580993652,2.9346609115600586,2.943019390106201,7749
2.9073705673217773,2.9050259590148926,2.9173598289489746,7982
3.047388792037964,3.0574777126312256,3.5530354976654053,8691
2.4111924171447754,2.414762258529663,2.919666290283203,9239
1.6651557683944702,1.6743090152740479,1.6730619668960571,8935
2.3505043983459473,2.349698066711426,2.34877347946167,8441
2.3857927322387695,2.383310317993164,2.384369134902954,8440
1.6745672225952148,1.67731511592865,1.6804217100143433,7902
1.6991220712661743,1.7066258192062378,1.708554744720459,8626
2.3145031929016113,2.3143889904022217,2.3155627250671387,9119
2.278529405593872,2.2935845851898193,2.3011012077331543,9524
2.2310450077056885,2.2327725887298584,2.238698720932007,8597
1.656881332397461,1.6564708948135376,1.6606539487838745,9271
2.979386568069458,3.019648790359497,3.5043766498565674,9370
1.091577410697937,1.0911346673965454,1.0924324989318848,8190
2.9273910522460938,2.944260597229004,2.947927951812744,9347
3.4962263107299805,3.497079372406006,3.487013578414917,7761
2.3416643142700195,2.3486220836639404,2.8567912578582764,8436
1.7640838623046875,1.7913416624069214,1.790197491645813,8352
2.360927104949951,2.3620898723602295,2.871225595474243,8291
1.7395672798156738,1.7426482439041138,2.242666482925415,9332
2.985417127609253,2.991546630859375,3.010457992553711,8594
3.027287006378174,3.528395175933838,3.0284831523895264,8033
2.296325206756592,2.307368278503418,2.310825824737549,8448
2.9144625663757324,2.909485340118408,2.9246468544006348,8474
1.7073909044265747,1.7288057804107666,1.728314757347107,7949
1.0924659967422485,1.0919909477233887,1.0933607816696167,8199
1.111436367034912,1.1140868663787842,1.1143001317977905,8009
1.0921742916107178,1.1069214344024658,1.105663776397705,9117
2.892874002456665,2.901567220687866,2.9080581665039062,8016
2.3217079639434814,2.3217852115631104,2.328972101211548,7703
2.26133131980896,2.26792573928833,2.273739814758301,8387
1.7392421960830688,1.74590265750885,2.248551607131958,7900
1.7180899381637573,1.7380867004394531,1.7382848262786865,9567
1.6841280460357666,1.6861611604690552,1.688450813293457,8712
2.9032418727874756,2.9048912525177,2.9088215827941895,7760
2.969320058822632,2.9729416370391846,2.9782586097717285,8109
2.3426785469055176,2.3375513553619385,2.3401403427124023,7731
2.428905725479126,2.953251361846924,2.945403814315796,7785
2.9154367446899414,2.9224979877471924,2.9381227493286133,8251
1.7015564441680908,1.705148696899414,1.709865689277649,9094
2.3380868434906006,2.348275661468506,2.3557515144348145,7878
3.0008466243743896,3.002847194671631,3.508803367614746,8268
1.6479793787002563,1.6491572856903076,1.6537333726882935,8846
1.752447485923767,1.761655569076538,2.2681524753570557,8933
2.339998245239258,2.363753318786621,2.363466739654541,8902
2.9902515411376953,2.9815356731414795,2.9751319885253906,8279
3.684576988220215,3.6922078132629395,3.698403835296631,8924
2.899087429046631,2.9080991744995117,2.9201412200927734,7797
2.9333505630493164,2.9371225833892822,2.939716339111328,7753
2.3795464038848877,2.3737471103668213,2.3743796348571777,8482
2.892472267150879,2.8859782218933105,2.896074056625366,8679
1.6951736211776733,1.6965093612670898,1.6965622901916504,9459
0.0,0.0,0.0,8102
2.2747814655303955,2.27803635597229,2.2894656658172607,8444
2.285884380340576,2.313805103302002,2.3114171028137207,9060
2.28165864944458,2.292919158935547,2.2917799949645996,8412
2.356802225112915,2.3550302982330322,2.3582913875579834,8811
3.019899368286133,3.023165225982666,3.542729139328003,8087
1.122772216796875,1.1248328685760498,1.1254267692565918,8656
2.9787001609802246,2.9831130504608154,2.993178367614746,8815
2.886003017425537,2.892115831375122,2.912998914718628,8372
2.239410400390625,2.2409186363220215,2.242191791534424,8150
2.3180108070373535,2.3413302898406982,2.3420820236206055,8550
1.1058285236358643,1.108838438987732,1.1084632873535156,9077
0.0,0.0,0.0,9237
2.943671703338623,2.9404456615448,2.940548896789551,8980
1.7424792051315308,2.242992877960205,2.241105079650879,7687
2.3763327598571777,2.3851826190948486,2.3929755687713623,8310
1.1510196924209595,1.6635607481002808,1.663910984992981,9485
2.921218156814575,2.9259567260742188,2.9397411346435547,8073
2.3266332149505615,2.3269877433776855,2.3341448307037354,7967
3.6142876148223877,3.6173949241638184,3.62419056892395,8143
0.531947135925293,0.531947135925293,0.531947135925293,8229
2.9323301315307617,2.933687686920166,2.945692300796509,7874
2.9245896339416504,2.933561325073242,2.955641984939575,8003
1.7602123022079468,1.769145131111145,1.7683860063552856,7798
2.331604242324829,2.3337152004241943,2.336881160736084,8110
2.3035619258880615,2.2964131832122803,2.2997984886169434,7772
0.5481680035591125,0.5481680035591125,0.5481679439544678,7792
0.0,0.0,0.0,8569
2.297070264816284,2.293041229248047,2.2972412109375,7768
2.3492980003356934,2.3428564071655273,2.3453893661499023,8480
2.933284044265747,2.940764904022217,2.9550886154174805,8813
3.5397157669067383,3.5353362560272217,3.5388920307159424,8936
2.2565600872039795,2.2556660175323486,2.2664449214935303,7839
1.7117594480514526,1.7127193212509155,1.7156052589416504,8327
2.9401564598083496,2.9456896781921387,2.9515469074249268,8065
1.7325414419174194,1.7664028406143188,1.763143539428711,9367
2.395200729370117,2.9218976497650146,2.917849063873291,9247
2.364518404006958,2.3858642578125,2.3844635486602783,8427
2.3004846572875977,2.3070528507232666,2.312588930130005,9223
2.9050943851470947,2.89578914642334,2.882251024246216,8245
2.3323302268981934,2.375239610671997,2.3764612674713135,8301
2.9806535243988037,3.0080108642578125,2.988886833190918,7784
1.6285438537597656,1.632786512374878,1.6378264427185059,8818
2.3083226680755615,2.308687210083008,2.31899094581604,8360
3.5400614738464355,3.5368235111236572,3.5404322147369385,7849
2.3107852935791016,2.314593553543091,2.3265573978424072,8445
2.958667278289795,2.9624674320220947,2.9639484882354736,8292
2.3314881324768066,2.3310883045196533,2.3384220600128174,8948
1.66046142578125,1.6745049953460693,1.674068808555603,7676
2.9320225715637207,2.9498324394226074,2.959676742553711,7887
