Rel-Son,Rel-Art,Rel-Alb,Rel-Gen,Rel-Pri,Rel-Cop,Rel-Tim
8.675482749938965,15.727932929992676,10.170820236206055,15.24446964263916,9.767449378967285,15.9427490234375,8.254511833190918
7.683264255523682,14.653298377990723,9.224943161010742,14.049494743347168,8.956062316894531,14.99146556854248,6.300841331481934
4.149299621582031,7.55725622177124,5.33829927444458,8.221331596374512,4.643058776855469,8.234010696411133,3.4315292835235596
2.4584949016571045,4.8969573974609375,3.180237293243408,5.343057632446289,3.22155499458313,5.905977249145508,2.4235146045684814
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9213451743125916,1.7751163244247437,1.177281141281128,1.9226982593536377,1.2369543313980103,2.1163692474365234,0.928009569644928
0.9149673581123352,1.762760043144226,1.171001672744751,1.9255118370056152,1.181143045425415,2.0564682483673096,0.8935794830322266
4.041750907897949,6.472622871398926,4.8086042404174805,6.739227294921875,4.171636581420898,6.763877868652344,3.4356071949005127
5.449646472930908,11.795812606811523,6.696653366088867,12.1212739944458,5.876378059387207,12.735150337219238,4.642164707183838
3.7777817249298096,8.125680923461914,4.5683393478393555,8.585844039916992,4.0431694984436035,8.748762130737305,3.1792714595794678
0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.032242774963379,7.966276168823242,6.131354331970215,8.390713691711426,5.3730363845825195,8.468315124511719,4.13767671585083
3.554935932159424,6.219944953918457,4.399139881134033,6.73413610458374,3.8904876708984375,6.741376876831055,2.997060775756836
5.124303340911865,10.162858009338379,6.421006679534912,10.859211921691895,6.54667854309082,12.65890121459961,5.056324005126953
5.883554458618164,12.742940902709961,8.602130889892578,12.610323905944824,7.768296241760254,13.261460304260254,5.04948091506958
6.468035697937012,11.78161334991455,8.07833194732666,12.065359115600586,7.237771034240723,12.752662658691406,5.622061729431152
5.258164882659912,12.764368057250977,6.412463188171387,13.222198486328125,5.911437511444092,14.52379035949707,4.7078399658203125
0.875657320022583,1.681486964225769,1.1555267572402954,1.8774709701538086,1.1455066204071045,1.9476053714752197,0.8216915130615234
1.7788459062576294,3.4137420654296875,2.3464467525482178,3.7648136615753174,2.2500083446502686,3.869837999343872,1.6145868301391602
4.238862037658691,6.625264644622803,4.975217819213867,6.740750789642334,4.499948978424072,6.924991130828857,3.6477200984954834
2.532444953918457,4.8887834548950195,3.2877492904663086,5.366832256317139,3.325056314468384,5.889578819274902,2.45888090133667
6.475241661071777,11.03132152557373,8.048640251159668,11.259803771972656,6.882437229156494,11.549555778503418,5.334151268005371
3.4418699741363525,6.257727146148682,4.254775524139404,9.078368186950684,3.8211052417755127,6.860281944274902,2.9823405742645264
6.904816150665283,13.172566413879395,8.438762664794922,12.68558120727539,8.105178833007812,13.728387832641602,6.503423690795898
4.460190773010254,7.661341190338135,5.632734298706055,8.211094856262207,4.958730697631836,8.365460395812988,3.7134158611297607
6.271859169006348,11.040616035461426,7.850809097290039,11.484231948852539,6.915815353393555,12.02901840209961,4.4264678955078125
0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.190310478210449,12.517122268676758,7.3224778175354,12.352560043334961,6.483681678771973,12.703669548034668,5.380195617675781
7.386481761932373,14.532427787780762,8.97144889831543,13.903318405151367,8.731218338012695,15.034880638122559,7.024501800537109
3.325650215148926,6.634462356567383,4.29157018661499,7.1720290184021,4.442345142364502,8.028756141662598,3.2758240699768066
2.1407907009124756,3.85853910446167,2.7561564445495605,4.238444805145264,2.545558452606201,4.132662296295166,1.8272669315338135
