title,category,brand,modelno,price,SampleID
4917,10034,393,9392,7722,9472
626,9336,10224,4863,5529,8784
1864,3511,5270,10102,523,8803
3854,3440,10224,6860,9287,9382
6555,2504,10224,6860,7535,10316
5116,8455,8594,4863,8813,8747
6009,1456,8594,6860,6255,8704
4055,7473,10224,4863,4610,10013
5105,8470,3511,8590,4880,9543
5556,7473,10224,4863,3610,9267
2125,6286,7426,7189,4850,8917
1208,9141,10224,4863,6255,10155
5875,9296,7450,4863,6255,8487
3854,6996,7426,8199,366,8674
1335,8150,1436,9313,8595,10213
5434,5788,5976,9468,10381,9904
87,4618,1861,4424,2873,8957
350,6997,10224,4863,7043,8762
5031,6133,6419,658,6351,10131
445,2884,10130,3227,6078,8571
2329,7938,8594,6860,6255,9252
8680,9699,4093,864,3762,8603
595,9296,5763,4863,2773,8443
2349,1574,4104,740,7525,9409
5104,6997,10224,4863,9216,9051
7155,9282,3679,6860,5292,10264
5556,3674,10224,6860,7321,10245
5804,4504,10224,4863,8425,9552
2421,420,10224,4863,6255,8439
5139,8267,4177,6638,9348,9060
7108,840,4936,8168,2371,9395
4563,602,5559,3197,6997,9307
5534,3915,6624,3609,2725,9689
785,3437,10224,4863,3925,8418
977,4220,1794,8408,6117,9139
6490,1939,8134,4882,7793,10265
1690,9923,9012,5151,5546,9731
2200,3234,10224,6860,763,10009
10110,7265,5127,5721,1248,8441
5384,6997,10224,4863,9942,9886
2864,3869,4813,5178,1435,9955
5064,8918,10224,6860,8595,8763
7865,6997,8622,9172,145,9463
4547,4441,10224,6860,2723,9075
2345,5428,2138,119,9805,8682
4633,9331,8150,4319,1569,9858
6328,4965,10224,6860,1554,9656
2282,6997,10224,4863,7461,8670
5903,8848,8594,6860,586,8894
657,9923,9910,8551,9608,9280
2399,10000,7676,8469,7994,9898
705,6102,1133,1052,447,8683
5384,6101,8594,10243,9942,9177
2647,4975,1488,3016,2980,9547
5697,1574,2199,8202,9186,9678
4966,10333,8594,3657,9348,8505
8700,9141,2854,3338,2535,8823
1080,5408,5547,4863,7670,10191
5462,7473,3739,4863,2584,9725
3814,281,1912,501,7116,9146
5384,7002,8594,1068,1615,8954
1342,6997,10224,4863,9035,9053
6694,1939,5865,2928,7557,9169
10055,1939,8437,1798,2909,8773
4579,6997,8967,3609,8233,8980
1693,8538,8594,4863,9686,9040
8588,6997,8594,4863,8403,8634
5219,6997,8594,4863,6053,9258
5733,1574,5976,1205,5812,8849
5176,6726,10224,4863,3504,9464
5384,10063,8594,4863,6255,9138
2683,1939,8721,595,3782,8719
1448,3440,10224,4863,2864,8532
338,6964,2854,7082,683,9638
4332,3234,10224,6860,56,9963
4262,4965,8594,4863,7613,8696
3825,1939,8437,1798,3786,8600
164,9923,6417,3609,4054,8445
149,6997,10224,4863,3418,8950
1500,4445,10224,4863,8457,8458
5139,9517,8594,4863,10242,9576
9574,4399,4740,8246,7887,8681
2437,4220,1794,1639,6317,9791
8958,6102,10224,4863,9942,9666
