,0
Beer_Name,0.5333333333333333
Brew_Factory_Name,0.06666666666666667
Style,0.044444444444444446
ABV,0.044444444444444446
Beer_Name/Brew_Factory_Name,0.9777777777777777
Beer_Name/Style,0.5111111111111111
Beer_Name/ABV,0.6888888888888889
Brew_Factory_Name/Style,0.06666666666666667
Brew_Factory_Name/ABV,0.06666666666666667
Style/ABV,0.06666666666666667
Beer_Name/Brew_Factory_Name/Style,0.9777777777777777
Beer_Name/Brew_Factory_Name/ABV,0.9777777777777777
Beer_Name/Style/ABV,0.6666666666666666
Brew_Factory_Name/Style/ABV,0.06666666666666667
