,0
Song_Name,0.23076923076923078
Artist_Name,0.03076923076923077
Album_Name,0.06153846153846154
Genre,0.03076923076923077
Price,0.13846153846153847
CopyRight,0.03076923076923077
Time,0.4461538461538462
Released,0.03076923076923077
Song_Name/Artist_Name,0.26153846153846155
Song_Name/Album_Name,0.3384615384615385
Song_Name/Genre,0.23076923076923078
Song_Name/Price,0.36923076923076925
Song_Name/CopyRight,0.23076923076923078
Song_Name/Time,0.7538461538461538
Song_Name/Released,0.23076923076923078
Artist_Name/Album_Name,0.06153846153846154
Artist_Name/Genre,0.03076923076923077
Artist_Name/Price,0.13846153846153847
Artist_Name/CopyRight,0.03076923076923077
Artist_Name/Time,0.49230769230769234
Artist_Name/Released,0.03076923076923077
Album_Name/Genre,0.06153846153846154
Album_Name/Price,0.2
Album_Name/CopyRight,0.06153846153846154
Album_Name/Time,0.5384615384615384
Album_Name/Released,0.06153846153846154
Genre/Price,0.12307692307692308
Genre/CopyRight,0.03076923076923077
Genre/Time,0.46153846153846156
Genre/Released,0.03076923076923077
Price/CopyRight,0.12307692307692308
Price/Time,0.5846153846153846
Price/Released,0.13846153846153847
CopyRight/Time,0.4461538461538462
CopyRight/Released,0.03076923076923077
Time/Released,0.4307692307692308
Song_Name/Artist_Name/Album_Name,0.36923076923076925
Song_Name/Artist_Name/Genre,0.24615384615384617
Song_Name/Artist_Name/Price,0.4307692307692308
Song_Name/Artist_Name/CopyRight,0.26153846153846155
Song_Name/Artist_Name/Time,0.7692307692307693
Song_Name/Artist_Name/Released,0.26153846153846155
Song_Name/Album_Name/Genre,0.3230769230769231
Song_Name/Album_Name/Price,0.5076923076923077
Song_Name/Album_Name/CopyRight,0.3384615384615385
Song_Name/Album_Name/Time,0.8923076923076924
Song_Name/Album_Name/Released,0.3384615384615385
Song_Name/Genre/Price,0.4
Song_Name/Genre/CopyRight,0.23076923076923078
Song_Name/Genre/Time,0.7692307692307693
Song_Name/Genre/Released,0.24615384615384617
Song_Name/Price/CopyRight,0.36923076923076925
Song_Name/Price/Time,0.8461538461538461
Song_Name/Price/Released,0.36923076923076925
Song_Name/CopyRight/Time,0.7538461538461538
Song_Name/CopyRight/Released,0.23076923076923078
Song_Name/Time/Released,0.7538461538461538
Artist_Name/Album_Name/Genre,0.06153846153846154
Artist_Name/Album_Name/Price,0.2153846153846154
Artist_Name/Album_Name/CopyRight,0.06153846153846154
Artist_Name/Album_Name/Time,0.5692307692307692
Artist_Name/Album_Name/Released,0.06153846153846154
Artist_Name/Genre/Price,0.15384615384615385
Artist_Name/Genre/CopyRight,0.03076923076923077
Artist_Name/Genre/Time,0.5230769230769231
Artist_Name/Genre/Released,0.03076923076923077
Artist_Name/Price/CopyRight,0.12307692307692308
Artist_Name/Price/Time,0.6307692307692307
Artist_Name/Price/Released,0.13846153846153847
Artist_Name/CopyRight/Time,0.49230769230769234
