Song_Name,Artist_Name,Album_Name,Genre,Price,CopyRight,Time,Released,SampleID
715,298,165,449,215,282,735,458,716
311,264,500,248,705,470,111,502,95
15,298,715,712,503,113,735,127,47
116,260,59,144,144,44,109,60,316
121,298,715,449,503,282,319,458,26
211,298,650,449,503,641,735,294,675
677,711,226,173,144,114,495,123,103
119,298,715,449,503,641,109,458,476
15,298,715,449,503,113,109,458,91
481,298,715,144,503,282,711,123,642
121,298,715,449,503,113,110,458,90
15,298,650,144,503,113,735,458,485
208,298,715,449,503,282,93,458,272
15,298,715,144,503,641,109,458,723
15,298,70,144,503,641,109,458,313
260,298,715,449,503,282,93,458,209
449,468,706,78,705,216,457,294,57
15,298,650,144,503,641,644,458,453
211,298,650,449,503,641,206,458,477
15,298,715,144,503,113,511,458,1
123,195,713,119,108,194,184,527,638
449,298,715,144,503,641,93,60,49
284,195,707,173,108,695,262,18,274
56,298,70,641,503,444,93,60,186
119,298,165,449,503,113,511,458,680
481,260,690,266,503,444,482,123,290
121,298,715,449,503,282,735,458,473
715,298,165,449,503,282,735,458,439
715,725,650,144,503,113,109,458,137
56,298,70,641,503,444,93,60,510
211,298,18,449,503,641,457,123,507
670,298,70,641,503,641,644,60,73
678,174,30,230,108,215,60,527,98
216,298,301,144,503,641,700,123,102
15,298,715,449,503,641,457,123,5
449,298,70,144,503,641,457,60,7
715,298,165,449,503,282,319,458,646
430,711,715,113,503,44,705,123,6
208,260,461,449,503,30,93,123,169
211,298,715,712,503,641,735,458,280
449,298,165,144,503,641,457,60,729
61,298,136,449,503,113,214,458,488
119,298,70,144,503,641,735,458,656
211,260,70,449,503,641,93,123,637
123,115,694,671,108,12,113,502,460
480,298,70,641,503,641,735,725,202
119,298,650,449,503,282,735,458,422
449,298,650,144,503,641,644,123,428
682,19,222,449,503,641,644,60,726
208,298,650,449,503,641,735,458,200
119,298,165,712,503,282,93,123,150
480,298,70,641,503,641,735,725,231
670,298,70,144,503,641,644,60,24
170,260,161,641,503,641,436,123,152
208,37,211,705,108,457,640,689,131
715,711,119,116,144,454,663,60,46
15,298,715,712,503,113,735,127,478
677,711,226,173,144,114,495,123,710
721,298,165,449,503,641,93,60,300
715,19,165,449,503,113,679,458,496
15,298,70,144,503,113,735,123,634
119,298,715,449,503,282,511,458,120
170,260,161,518,99,429,20,123,237
481,298,18,449,503,641,319,123,528
119,298,715,449,503,113,735,458,28
61,298,715,449,503,641,735,60,76
311,260,289,116,144,30,50,123,722
121,298,48,144,503,641,469,123,521
71,298,715,449,503,641,93,458,118
208,298,165,449,503,282,93,123,283
211,298,165,449,503,641,457,458,440
119,298,165,144,503,113,109,458,277
481,298,136,144,503,641,225,123,665
119,298,715,449,503,113,511,458,239
71,298,715,144,503,641,506,123,424
211,298,165,144,503,444,506,127,187
121,298,165,449,503,282,109,458,308
211,298,165,144,503,444,506,127,279
119,298,715,712,215,113,511,458,314
15,725,715,449,503,113,511,458,16
260,298,650,449,503,641,93,127,134
677,711,226,173,144,114,495,123,691
208,298,165,449,503,282,93,123,669
170,260,161,641,503,641,436,123,292
670,298,650,144,503,641,644,123,306
724,141,448,270,705,126,50,248,676
211,298,165,449,503,641,457,458,41
121,19,650,449,503,113,511,458,197
211,298,165,449,503,641,457,458,53
71,298,715,449,503,113,735,458,149
677,441,30,173,705,228,442,123,688
715,298,165,449,503,282,735,458,180
121,298,715,449,503,282,735,458,213
260,298,70,144,503,641,735,123,696
715,298,650,712,503,282,109,458,3
15,298,165,266,289,641,109,123,649
119,298,165,449,503,282,735,458,462
677,711,305,116,144,444,289,123,499
481,298,650,712,503,30,262,123,684
121,298,715,449,503,113,319,458,25
121,19,650,449,503,282,109,458,524
678,30,677,116,705,44,22,18,659
71,298,715,449,503,113,93,458,318
211,298,650,449,503,641,644,458,490
119,19,715,449,503,113,679,458,733
119,298,301,144,503,641,87,458,493
121,298,70,449,503,113,298,458,235
670,298,165,144,503,641,457,123,438
260,298,715,144,503,641,93,458,153
211,298,18,712,503,641,457,123,35
445,445,82,298,108,307,682,36,164
715,298,70,449,503,113,511,458,443
430,260,165,449,503,641,63,123,158
15,725,70,144,503,641,93,458,242
480,195,701,161,108,307,38,494,9
715,298,165,449,503,282,511,123,719
119,298,165,449,503,282,93,123,175
670,298,650,144,503,641,457,123,431
208,445,243,298,108,512,12,673,273
430,77,136,270,705,60,718,123,101
15,298,165,712,215,113,457,458,293
260,298,715,449,503,641,457,123,296
211,260,70,449,503,641,93,123,31
15,298,165,144,503,113,735,458,64
715,298,650,712,503,282,109,458,204
15,298,650,144,503,641,644,60,421
670,298,650,144,503,641,457,123,74
260,298,715,449,503,282,457,123,643
481,298,165,144,503,282,711,458,258
66,298,165,449,503,641,735,123,79
66,298,165,449,503,641,735,123,661
449,298,165,449,503,641,644,60,129
