Song_Name,Artist_Name,Album_Name,Genre,Price,CopyRight,Time,Released,SampleID
306,91,24,719,95,524,460,676,67
424,91,634,719,79,242,460,634,641
676,200,638,118,95,524,164,150,678
438,675,9,26,95,283,676,490,50
424,496,634,213,95,102,235,676,162
134,169,95,318,79,716,46,496,500
76,91,676,118,79,476,98,680,463
424,152,6,428,95,524,493,680,144
438,496,274,213,95,242,235,680,264
57,73,274,26,453,242,676,675,655
438,496,235,213,95,524,237,680,244
438,102,274,213,95,102,493,680,423
649,26,643,719,95,428,460,680,15
316,152,656,118,95,490,98,680,470
47,102,235,477,95,428,460,680,243
424,496,634,719,95,277,46,676,707
57,675,9,26,95,120,103,675,465
477,152,646,118,95,476,499,680,223
424,290,6,719,95,524,460,634,68
438,73,274,213,95,242,676,680,307
438,496,634,719,95,242,187,676,139
438,675,675,26,453,242,710,675,289
438,496,634,719,95,242,493,680,432
649,73,274,26,95,120,290,675,441
424,91,431,428,95,524,235,680,99
488,473,186,118,79,524,460,680,523
424,91,46,719,95,524,488,680,703
149,91,649,118,95,524,493,676,454
676,91,634,118,95,524,131,634,78
438,675,676,213,95,242,98,680,301
424,91,318,118,95,490,493,680,320
424,91,634,719,95,277,460,676,512
477,91,186,719,95,524,499,634,444
306,91,186,719,95,102,46,676,177
306,102,634,213,95,102,46,680,8
306,496,634,719,95,277,488,676,699
237,723,722,719,95,524,131,680,251
488,91,634,421,79,90,46,688,36
649,90,274,213,95,283,665,490,207
57,73,274,26,453,242,676,675,130
49,473,634,719,95,524,235,680,288
306,496,634,719,95,242,493,676,734
438,137,274,26,453,524,722,680,705
656,152,656,719,95,102,493,634,184
57,675,9,26,453,120,638,675,633
424,496,476,118,95,102,9,634,136
488,102,235,318,95,524,493,680,689
438,137,274,26,453,524,722,680,108
438,73,200,26,95,242,101,680,172
438,91,656,719,95,242,235,676,115
306,496,634,213,57,102,488,676,23
477,57,57,719,95,102,460,676,706
306,496,186,719,95,102,488,634,506
438,91,634,213,95,524,46,676,219
186,152,46,118,79,524,235,676,44
431,729,149,428,79,524,98,642,635
6,149,300,318,79,524,9,524,481
438,73,274,213,95,242,101,680,156
306,91,634,719,95,242,488,676,491
149,98,676,719,95,524,688,634,145
424,91,6,719,95,476,493,680,436
316,473,186,118,95,524,521,680,672
186,91,318,118,95,242,98,676,670
438,726,9,213,95,524,164,680,302
306,152,656,118,95,242,473,680,33
300,91,318,118,95,490,493,676,181
306,496,235,719,95,242,152,680,240
424,91,676,719,95,242,235,676,652
438,91,6,719,95,242,488,634,709
438,102,6,213,95,102,235,680,32
676,473,235,316,95,428,90,680,40
438,496,634,213,95,242,9,680,229
424,496,634,213,95,242,9,676,128
306,91,634,118,95,242,488,676,69
443,642,646,719,95,476,237,680,88
306,496,186,213,95,102,493,634,21
237,723,722,719,95,524,131,680,315
485,723,272,318,79,428,131,680,190
290,134,696,120,79,79,46,26,271
424,152,235,719,79,242,9,680,667
676,277,638,118,95,524,684,634,12
438,675,453,26,57,120,521,490,483
424,98,723,719,95,242,235,634,690
485,723,722,719,95,524,460,680,191
