Song_Name,Artist_Name,Album_Name,Genre,Price,CopyRight,Time,Released,SampleID
729,129,169,197,421,719,665,676,487
659,696,169,476,453,73,659,684,492
306,57,169,197,421,719,460,164,255
5,129,169,197,421,719,676,684,44
46,524,169,197,153,57,688,676,653
5,129,169,197,153,719,290,676,221
428,129,169,431,153,719,46,676,425
488,129,169,316,153,101,528,158,692
665,57,169,197,421,719,9,676,48
488,129,169,74,153,719,676,150,59
5,258,169,316,153,719,638,684,463
292,129,169,74,153,57,722,676,502
9,213,131,120,153,101,258,31,673
209,478,137,169,316,1,460,129,311
152,675,169,197,153,169,292,279,437
726,57,169,74,421,719,676,676,174
9,642,169,209,421,169,665,684,704
431,496,25,656,153,5,258,129,734
153,729,300,197,153,722,460,646,668
665,129,169,74,153,719,676,676,50
7,634,169,169,153,637,290,684,660
169,129,169,74,421,719,460,676,270
460,129,169,74,153,134,274,150,304
279,729,300,197,153,722,493,646,205
675,258,169,118,153,1,722,26,698
7,496,722,656,153,290,273,462,112
665,129,169,74,153,719,521,676,527
7,462,273,76,153,637,691,521,216
638,729,300,197,153,722,158,646,93
659,696,118,476,453,73,659,684,144
428,129,169,431,153,134,131,150,644
507,57,169,197,421,134,9,676,233
9,477,118,209,153,719,158,24,302
638,642,169,197,153,134,684,158,695
665,129,169,74,153,719,153,676,145
665,129,169,431,153,213,258,676,728
638,462,169,209,453,719,95,164,295
152,462,169,209,153,9,691,31,171
35,300,169,279,153,656,688,684,459
134,76,169,74,153,719,684,676,702
209,696,118,476,453,73,158,684,262
665,129,169,74,153,134,676,676,276
488,496,25,656,153,5,273,129,139
129,129,169,691,153,733,290,676,429
9,642,169,316,153,101,131,158,520
306,729,300,197,153,722,274,646,267
279,439,169,74,421,719,131,676,70
306,274,9,476,453,722,521,290,176
24,57,169,197,153,169,131,676,192
428,129,169,197,153,719,460,676,495
279,478,169,197,153,719,290,676,484
9,202,25,462,153,102,102,499,500
5,129,169,197,153,719,460,676,22
675,129,169,74,421,213,691,676,475
665,129,169,74,153,719,158,676,143
665,675,169,431,421,202,98,676,136
649,57,169,74,153,719,131,676,75
46,729,300,197,153,180,691,24,509
428,129,169,431,153,719,499,676,151
129,152,169,279,153,131,292,313,456
428,98,169,158,153,719,164,318,712
274,129,169,74,153,134,46,676,465
638,496,5,209,153,186,659,49,206
131,634,169,169,153,637,290,684,191
9,129,169,74,153,719,290,676,670
306,496,5,209,153,186,528,49,13
669,478,169,74,153,719,460,676,185
187,129,169,74,421,719,659,676,161
306,642,169,197,153,719,659,164,32
24,258,169,197,153,237,9,676,111
273,129,169,197,421,719,665,676,212
428,76,169,74,421,202,521,676,173
73,129,169,74,153,719,659,676,54
187,129,169,197,421,719,153,676,423
665,129,169,197,421,719,90,676,444
665,129,169,74,153,719,164,676,426
665,129,169,197,153,719,164,676,282
306,258,169,197,421,719,460,164,21
280,129,169,197,421,659,691,676,241
665,57,169,74,153,719,676,676,317
129,129,169,74,153,719,493,676,489
242,496,169,169,153,313,158,637,497
209,300,308,453,421,169,638,462,515
169,57,169,431,421,719,153,676,42
306,496,25,209,153,186,528,49,635
729,129,169,197,421,719,665,676,526
665,129,169,74,153,719,158,676,319
488,129,169,197,421,134,6,129,284
169,57,169,74,153,719,528,676,513
428,696,118,476,453,73,659,684,436
5,129,169,197,421,719,676,684,58
292,477,169,197,153,237,290,676,67
665,258,169,197,153,656,691,129,195
153,696,5,634,153,134,665,49,434
431,129,169,476,421,237,292,318,474
292,57,169,74,421,57,659,676,182
665,57,169,74,153,134,676,676,105
488,76,169,316,153,101,528,158,61
153,129,169,74,421,719,290,676,55
187,524,169,197,153,719,290,676,179
73,57,169,453,421,57,164,676,632
306,129,169,197,421,719,460,164,297
7,634,169,169,153,637,290,684,482
665,129,169,74,153,719,460,676,122
118,496,25,656,153,5,676,129,312
665,477,169,74,421,719,528,676,88
279,129,169,74,421,719,676,676,470
665,524,169,197,421,719,9,676,505
273,129,169,197,421,719,460,676,162
129,129,169,197,421,169,460,676,303
9,129,169,453,421,57,158,676,85
665,129,169,197,153,719,158,676,481
638,313,169,120,153,134,158,3,730
41,213,41,169,153,9,499,684,662
665,129,169,197,421,719,6,676,694
729,462,169,476,453,719,101,134,736
118,129,169,197,153,134,665,129,288
638,129,169,74,421,134,659,676,671
428,477,169,209,153,719,691,24,135
507,129,169,197,153,719,131,676,211
665,129,169,197,421,719,95,676,66
665,129,169,74,153,719,676,676,114
665,57,169,74,421,213,460,676,130
726,129,169,74,421,719,153,676,232
306,462,169,209,153,719,659,164,479
46,202,25,120,153,180,688,164,40
46,462,169,209,453,719,95,164,124
729,462,169,476,453,719,101,134,184
5,129,169,118,153,719,290,676,240
209,675,137,169,316,1,688,129,248
9,57,169,74,421,57,521,676,43
313,696,169,476,453,73,665,684,648
31,524,169,74,153,719,691,676,84
57,129,169,197,153,719,290,676,172
729,729,169,169,153,169,676,688,451
665,57,169,197,421,719,528,676,498
665,57,169,74,153,719,659,676,18
638,129,169,74,153,719,6,74,166
7,524,169,197,421,656,9,676,298
428,696,169,476,453,73,659,684,652
209,306,169,74,153,656,131,676,167
665,129,169,74,153,719,460,676,196
428,129,169,74,153,719,528,676,36
665,57,169,197,153,719,676,676,286
428,129,169,74,153,719,528,676,686
675,129,169,197,153,57,164,676,738
669,129,169,316,153,101,499,158,631
272,733,296,642,421,642,688,676,215
638,496,300,209,153,490,158,129,466
665,129,169,197,421,719,102,676,133
428,129,169,74,153,719,9,150,181
9,129,169,74,421,719,153,676,159
274,274,25,279,153,118,164,49,435
5,477,169,197,421,134,521,676,442
9,675,300,197,153,7,665,462,689
292,129,169,74,153,57,131,129,299
9,129,169,74,153,719,493,676,508
129,57,169,74,153,719,493,676,157
428,129,169,197,153,719,290,676,199
46,496,25,169,153,313,528,637,718
129,57,169,197,421,719,164,676,483
