Song_Name,Artist_Name,Album_Name,Genre,Price,CopyRight,Time,Released,SampleID
126,260,86,116,71,243,140,241,202
155,260,86,119,71,243,14,241,150
10,42,219,20,71,111,88,301,9
155,260,36,119,71,243,14,241,478
43,260,36,119,71,243,119,241,5
295,260,108,119,71,243,119,241,490
295,260,86,119,71,243,119,241,477
155,260,86,119,71,243,119,241,187
155,260,36,119,71,243,119,241,153
88,260,30,119,71,27,13,241,528
96,233,45,211,108,227,234,208,95
155,260,86,119,71,243,14,241,696
173,260,108,119,71,243,119,241,634
22,260,86,119,71,243,119,241,300
160,260,177,119,71,243,119,241,35
155,260,86,119,71,243,14,241,314
173,260,86,119,71,243,14,241,669
177,260,108,116,71,243,119,241,510
252,260,157,116,71,243,21,241,292
43,260,86,119,71,243,119,241,129
233,27,78,215,71,61,60,104,676
82,260,36,119,71,27,56,253,158
252,260,86,119,71,243,14,241,200
155,260,36,119,71,243,14,241,47
220,260,157,116,71,27,52,241,102
270,39,159,215,71,271,262,71,691
124,260,157,116,71,243,82,241,723
155,260,86,119,71,243,14,241,476
155,260,86,119,71,243,119,241,661
30,170,211,42,71,75,298,181,131
295,260,177,119,71,243,119,241,41
156,260,86,119,71,243,119,241,649
160,260,86,119,71,243,119,241,74
233,174,140,215,71,123,298,301,688
252,260,86,116,71,243,84,241,313
160,260,86,119,71,243,119,241,316
270,39,159,215,71,271,262,71,710
155,260,86,119,71,243,119,241,79
43,260,86,119,71,243,119,241,428
260,72,218,301,71,0,243,12,659
0,260,86,119,71,243,14,241,28
109,260,86,119,71,243,14,241,422
88,260,117,215,71,243,115,241,290
233,260,36,116,71,27,121,241,235
160,260,86,116,71,243,119,241,231
155,260,86,119,71,243,14,241,239
177,260,36,119,71,243,119,241,726
109,260,86,119,71,243,14,241,308
260,260,157,116,71,243,127,241,493
173,260,86,119,71,243,14,241,204
295,260,86,119,71,243,119,241,31
173,260,177,119,71,243,14,241,296
43,260,108,119,71,243,119,241,57
295,260,86,119,71,243,119,241,637
208,30,18,215,71,243,66,241,237
203,99,29,127,71,111,266,301,164
173,260,86,119,71,243,14,241,439
173,260,86,119,71,243,14,241,716
109,260,86,119,71,243,14,241,733
173,260,36,119,71,243,14,241,272
160,260,36,119,71,243,119,241,729
160,260,177,119,71,243,119,241,507
160,260,86,119,71,243,119,241,118
155,260,36,119,71,243,14,241,280
173,260,86,119,71,243,14,241,283
270,39,159,215,71,271,262,71,103
43,260,55,119,71,243,14,241,149
295,260,30,116,71,243,241,241,49
155,260,86,119,71,243,14,241,485
177,260,177,116,71,243,140,241,73
56,170,108,215,71,51,127,207,274
295,260,36,119,71,27,119,241,675
173,260,86,119,71,243,14,241,524
155,260,86,119,71,243,14,241,175
155,260,86,119,71,243,14,241,277
82,116,52,215,71,215,123,60,499
173,260,86,119,71,243,14,241,25
82,260,177,119,71,27,208,241,684
155,260,36,119,71,243,14,241,209
173,260,86,119,71,243,14,241,719
173,260,86,119,71,243,14,241,213
155,260,36,119,71,243,14,241,91
173,260,86,119,71,243,14,241,462
82,260,136,116,71,243,110,241,6
174,99,140,127,71,51,227,40,273
121,260,30,116,71,243,51,241,722
173,260,86,119,71,243,14,241,180
155,260,108,119,71,243,119,241,134
252,260,86,119,71,243,303,241,473
173,260,86,119,71,243,14,241,26
121,260,157,116,71,27,291,241,90
126,260,36,119,71,243,140,241,24
173,260,86,119,71,243,14,241,496
295,260,177,119,71,243,119,241,53
155,260,36,119,71,243,14,241,1
181,170,245,147,71,51,4,52,638
233,260,126,116,71,27,86,241,101
173,260,86,119,71,243,14,241,680
141,71,289,44,71,59,12,48,98
82,260,30,215,71,243,148,241,258
43,260,36,119,71,243,119,241,424
119,260,12,116,71,243,66,241,521
155,260,86,119,71,243,14,241,16
126,260,86,119,71,243,119,241,306
155,136,86,119,71,243,119,241,242
173,260,86,119,71,243,14,241,3
173,260,86,119,71,243,14,241,643
252,260,157,116,71,243,21,241,152
43,260,36,119,71,243,14,241,318
177,136,36,119,71,243,140,241,438
166,42,72,215,71,266,257,40,460
230,39,119,215,71,244,100,241,46
0,260,86,119,71,243,14,241,120
160,260,86,119,71,243,119,241,431
252,260,86,119,71,243,14,241,646
155,260,86,119,71,243,119,241,453
295,260,86,119,71,243,119,241,421
252,260,86,119,71,243,14,241,197
177,260,108,116,71,243,119,241,186
160,260,108,119,71,243,119,241,7
43,260,55,119,71,243,14,241,488
252,260,86,119,71,243,14,241,443
148,260,177,119,71,243,14,241,169
295,260,177,119,71,243,119,241,440
155,260,86,119,71,243,14,241,656
155,260,86,119,71,243,14,241,293
155,260,86,119,71,243,119,241,279
171,136,86,119,71,243,82,241,137
82,260,30,215,71,243,148,253,642
43,260,36,119,71,243,119,241,76
121,260,157,116,71,243,167,241,665
155,260,86,119,71,243,14,241,64
