Song_Name,Artist_Name,Album_Name,Genre,Price,CopyRight,Time,Released,SampleID
77,114,673,449,99,245,735,725,476
689,252,243,0,99,458,738,67,460
241,114,519,449,99,245,69,725,197
295,315,519,449,99,245,93,725,7
107,114,36,449,99,245,93,725,507
241,114,36,449,99,245,700,725,473
252,114,673,449,99,245,511,725,204
236,114,36,-1,99,245,69,-1,120
639,114,36,-1,99,245,69,725,239
295,114,673,449,99,245,93,725,74
736,114,673,449,99,245,114,725,137
252,114,673,449,99,245,69,725,439
233,136,55,449,99,178,39,725,528
177,114,673,449,99,245,506,725,186
677,37,708,104,99,433,70,182,688
77,114,519,449,99,245,735,725,485
639,114,215,449,99,245,735,725,669
77,114,519,449,99,245,735,725,231
77,114,67,449,99,245,69,725,149
639,114,36,-1,99,245,69,725,314
236,114,706,-1,99,245,69,-1,28
77,114,36,449,99,245,506,725,279
252,114,673,449,99,245,511,725,3
37,114,36,449,99,245,71,725,313
295,114,673,449,99,245,93,725,431
295,114,70,449,99,245,69,725,488
77,114,36,449,99,245,93,725,118
639,114,673,449,99,245,69,725,150
37,114,673,449,99,245,735,725,696
639,114,36,449,99,245,511,725,91
208,260,136,449,99,245,211,725,665
693,701,518,161,99,18,184,182,9
119,260,702,243,99,245,630,725,493
77,114,36,449,99,245,735,725,47
639,114,673,449,99,245,69,725,277
236,114,673,-1,99,245,69,-1,719
116,515,448,161,99,18,518,182,164
161,140,30,0,99,448,425,527,499
184,260,136,243,99,245,687,725,152
177,114,36,449,99,738,735,725,24
639,114,519,449,99,245,735,725,634
12,177,206,227,99,215,730,75,98
40,121,448,173,99,519,286,429,676
284,701,519,173,99,518,208,457,274
77,114,36,449,99,245,506,725,187
236,114,673,-1,99,245,644,725,308
435,426,161,177,99,178,39,700,237
639,114,36,449,99,245,69,725,272
295,114,519,449,99,444,506,725,490
107,114,36,449,99,245,93,725,35
190,527,713,0,99,232,515,700,103
241,114,673,449,99,245,700,725,646
37,114,36,449,99,245,69,725,643
252,114,519,-1,99,245,511,725,716
639,114,673,449,99,245,69,725,64
639,114,519,449,99,245,93,725,134
77,114,36,449,99,245,93,725,440
639,114,36,-1,99,245,700,-1,733
77,114,673,449,99,245,93,725,31
190,527,713,0,99,232,515,700,710
21,114,673,449,99,245,506,725,661
77,114,673,449,99,245,93,725,637
481,114,294,243,99,178,517,697,6
252,114,673,449,99,245,69,725,680
77,114,36,449,99,444,93,725,5
77,114,36,449,99,245,93,725,53
433,136,36,449,99,738,317,697,158
252,114,519,-1,99,245,511,725,180
77,114,519,449,99,444,93,725,477
30,515,96,433,99,518,515,122,273
241,114,36,449,99,245,69,725,443
203,282,677,116,99,228,513,700,659
433,260,461,425,99,178,147,725,258
77,114,36,-1,99,245,93,-1,16
241,114,706,-1,99,245,700,-1,25
77,114,36,449,99,245,93,725,153
433,114,673,449,99,245,163,697,684
208,260,136,243,99,245,244,725,521
77,114,36,449,99,178,506,725,675
736,114,55,449,99,245,664,725,102
77,114,36,449,99,245,506,725,424
78,701,693,119,99,518,240,287,638
77,114,673,449,99,245,93,725,421
241,114,706,-1,99,245,700,-1,26
715,527,256,173,99,244,114,700,46
77,114,36,449,99,245,69,725,209
77,114,673,449,99,245,93,725,649
0,114,519,449,99,245,69,725,656
77,114,36,449,99,245,735,725,478
77,260,468,449,99,738,93,725,57
184,114,36,449,99,245,69,725,169
160,114,673,449,99,245,735,725,293
108,114,673,449,99,245,93,725,428
121,260,720,449,99,245,463,725,90
252,114,519,449,99,245,69,725,462
177,114,673,449,99,245,506,725,510
252,114,673,-1,99,245,511,-1,213
433,260,55,177,99,482,188,725,101
636,114,55,449,99,245,114,725,723
77,114,673,449,99,245,93,725,300
77,114,36,449,99,245,700,725,1
705,315,36,449,99,444,457,725,438
433,260,289,243,99,245,705,725,722
190,527,713,0,99,232,515,700,691
177,114,36,449,99,738,93,725,726
77,114,519,449,99,245,93,725,316
208,225,711,725,99,650,54,30,131
77,114,519,449,99,245,735,725,202
77,260,67,449,99,738,699,725,49
21,114,673,449,99,245,506,725,79
177,114,36,243,99,738,117,697,73
433,260,461,425,99,178,147,697,642
639,114,215,449,99,245,735,725,283
236,114,673,449,99,245,69,725,422
233,84,254,0,99,678,463,700,290
639,114,673,449,99,245,69,725,175
295,114,36,449,99,245,69,725,318
77,114,519,449,99,245,735,725,453
107,114,36,449,99,444,506,725,76
241,114,673,-1,99,245,69,725,496
433,260,36,243,99,738,289,725,235
241,114,519,-1,99,245,69,-1,524
37,114,36,449,99,245,735,725,296
705,114,673,449,99,444,93,725,306
184,260,136,243,99,245,687,725,292
77,114,673,449,99,245,506,725,242
77,260,36,449,99,245,735,725,129
241,114,519,449,99,245,735,725,200
295,114,36,449,99,245,93,725,729
77,114,36,449,99,245,735,725,280
77,114,36,449,99,245,93,725,41
433,15,159,681,99,215,227,287,95
